CustomerID,Recency,Frequency,Monetary,Profit,R_score,F_score,M_score,Segment,CLV
16426,55,1,328.37,131.348,2,2,2,Regular,328.37
16427,42,2,241.06,96.424,3,3,2,Regular,482.12
16431,76,2,334.6,133.84,2,3,2,Regular,669.2
16434,37,2,515.45,206.18,3,3,3,Regular,1030.9
16441,70,1,211.0,84.4,2,2,1,Regular,211.0
16442,7,2,432.43,172.972,4,3,3,Regular,864.86
16444,43,2,103.18,41.272000000000006,3,3,1,Regular,206.36
16449,59,1,416.69,166.676,2,2,3,Regular,416.69
16454,20,1,-15.05,-6.020000000000001,4,2,1,Loss Customers,-15.05
16455,35,4,945.68,378.272,3,4,4,Loyal,3782.72
16456,7,3,1576.42,630.5680000000001,4,3,4,Regular,4729.26
16458,14,5,923.1,369.24,4,4,4,Loyal,4615.5
16462,63,1,34.0,13.600000000000001,2,2,1,Regular,34.0
16466,72,1,109.12,43.648,2,2,1,Regular,109.12
16469,25,2,268.3,107.32000000000001,3,3,2,Regular,536.6
16470,138,2,211.39000000000001,84.556,1,3,1,At Risk,422.78000000000003
16471,54,1,223.95000000000002,89.58000000000001,2,2,2,Regular,223.95000000000002
16473,61,3,216.56,86.624,2,3,2,Regular,649.6800000000001
16475,53,1,310.0,124.0,2,2,2,Regular,310.0
16477,53,4,1176.21,470.48400000000004,2,4,4,Loyal,4704.84
16493,64,2,367.8,147.12,2,3,2,Regular,735.6
16494,75,1,826.53,330.61199999999997,2,2,3,Regular,826.53
16495,55,2,246.51,98.604,2,3,2,Regular,493.02
16496,96,1,736.7,294.68,1,2,3,Regular,736.7
16497,48,3,687.6800000000001,275.072,2,3,3,Regular,2063.04
16499,139,5,319.1,127.64,1,4,2,Loyal,1595.5
16500,110,1,165.0,66.0,1,2,1,At Risk,165.0
16503,109,3,831.29,332.516,1,3,3,At Risk,2493.87
16509,76,1,363.7,145.48000000000002,2,2,2,Regular,363.7
16510,151,1,248.1,99.24,1,2,2,At Risk,248.1
16511,46,1,330.35,132.14000000000001,2,2,2,Regular,330.35
16515,26,2,619.34,247.73600000000002,3,3,3,Regular,1238.68
16517,56,1,162.7,65.08,2,2,1,Regular,162.7
16518,49,2,187.29999999999998,74.92,2,3,1,Regular,374.59999999999997
16519,144,1,103.7,41.480000000000004,1,2,1,At Risk,103.7
16520,18,2,622.92,249.168,4,3,3,Regular,1245.84
16523,18,5,1819.3,727.72,4,4,4,Loyal,9096.5
16525,21,10,5010.87,2004.3480000000002,3,4,4,VIP,50108.7
16531,73,3,484.83,193.93200000000002,2,3,3,Regular,1454.49
16532,117,1,1910.4,764.1600000000001,1,2,4,At Risk,1910.4
16539,137,2,747.25,298.9,1,3,3,At Risk,1494.5
16546,70,3,-95.93,-38.37199999999999,2,3,1,Loss Customers,-287.79
16549,113,1,119.49000000000001,47.796,1,2,1,At Risk,119.49000000000001
16550,14,4,1023.64,409.456,4,4,4,Loyal,4094.56
16551,116,1,311.07,124.428,1,2,2,At Risk,311.07
16552,22,2,379.73,151.892,3,3,2,Regular,759.46
16553,11,9,3866.67,1546.6680000000001,4,4,4,VIP,34800.03
16554,1,3,308.15999999999997,123.264,4,4,2,Regular,924.4799999999999
16556,24,3,1269.06,507.624,3,4,4,Regular,3807.18
16558,12,12,2774.45,1109.78,4,4,4,VIP,33293.399999999994
16560,137,1,332.18,132.872,1,2,2,At Risk,332.18
16565,143,1,173.7,69.48000000000002,1,2,1,At Risk,173.7
16566,72,1,94.89999999999999,37.959999999999994,2,2,1,Regular,94.89999999999999
16567,116,1,557.5600000000001,223.024,1,2,3,At Risk,557.5600000000001
16570,49,4,858.99,343.596,2,4,3,Loyal,3435.96
16571,61,1,436.68,174.672,2,2,3,Regular,436.68
16572,54,1,342.58,137.032,2,2,2,Regular,342.58
16573,61,2,282.38,112.952,2,3,2,Regular,564.76
16579,144,1,-30.599999999999998,-12.24,1,2,1,Loss Customers,-30.599999999999998
16583,152,1,233.45,93.38000000000001,1,2,2,At Risk,233.45
16584,25,2,583.89,233.556,3,3,3,Regular,1167.78
16586,28,1,463.95,185.58,3,2,3,Regular,463.95
16587,11,1,225.15,90.06,4,2,2,Regular,225.15
16592,4,4,787.55,315.02000000000004,4,4,3,Loyal,3150.2
16593,106,1,69.6,27.839999999999996,1,2,1,At Risk,69.6
16596,145,1,120.65,48.26,1,2,1,At Risk,120.65
16598,56,2,140.7,56.279999999999994,2,3,1,Regular,281.4
16600,32,2,237.46,94.98400000000001,3,3,2,Regular,474.92
16607,20,7,1095.06,438.024,4,4,4,VIP,7665.42
16609,0,2,1092.18,436.872,4,3,4,Regular,2184.36
16611,12,1,-8.5,-3.4000000000000004,4,2,1,Loss Customers,-8.5
16612,91,1,280.05,112.02000000000001,1,2,2,Regular,280.05
16617,15,1,151.85,60.74,4,2,1,Regular,151.85
16618,38,2,1082.82,433.128,3,3,4,Regular,2165.64
16619,32,2,204.41,81.764,3,3,1,Regular,408.82
16620,40,1,95.75999999999999,38.304,3,2,1,Regular,95.75999999999999
16621,57,1,162.85,65.14,2,2,1,Regular,162.85
16623,25,1,129.45,51.78,3,2,1,Regular,129.45
16625,53,1,333.08,133.232,2,2,2,Regular,333.08
16626,42,2,793.65,317.46000000000004,3,3,3,Regular,1587.3
16628,14,1,360.65,144.26000000000002,4,2,2,Regular,360.65
16633,13,1,447.52,179.008,4,2,3,Regular,447.52
16634,1,2,217.9,87.16,4,3,2,Regular,435.8
16637,5,1,303.62,121.44800000000001,4,2,2,Regular,303.62
16638,32,7,1207.19,482.87600000000003,3,4,4,VIP,8450.33
16639,15,1,308.20000000000005,123.28000000000002,4,2,2,Regular,308.20000000000005
16643,25,1,487.51,195.00400000000002,3,2,3,Regular,487.51
16652,19,4,1566.26,626.504,4,4,4,Loyal,6265.04
16654,14,2,501.85,200.74,4,3,3,Regular,1003.7
16655,111,1,812.25,324.90000000000003,1,2,3,At Risk,812.25
16656,6,7,2420.89,968.356,4,4,4,VIP,16946.23
16657,34,1,215.43,86.172,3,2,2,Regular,215.43
16658,147,1,123.24,49.29600000000001,1,2,1,At Risk,123.24
16660,98,1,282.59999999999997,113.03999999999999,1,2,2,Regular,282.59999999999997
16665,141,1,135.39999999999998,54.16,1,2,1,At Risk,135.39999999999998
16667,63,1,200.4,80.16,2,2,1,Regular,200.4
16668,63,1,50.76,20.304000000000002,2,2,1,Regular,50.76
16670,26,7,1909.47,763.788,3,4,4,VIP,13366.29
16672,5,5,2456.74,982.696,4,4,4,Loyal,12283.699999999999
16676,12,2,794.0600000000001,317.624,4,3,3,Regular,1588.1200000000001
16678,19,4,739.58,295.832,4,4,3,Loyal,2958.32
16679,145,1,129.75,51.900000000000006,1,2,1,At Risk,129.75
16681,7,2,616.52,246.608,4,3,3,Regular,1233.04
16684,20,11,18496.78,7398.712,4,4,4,VIP,203464.58
16686,17,5,810.24,324.096,4,4,3,Loyal,4051.2
16692,35,2,1276.0,510.40000000000003,3,3,4,Regular,2552.0
16693,51,1,153.41,61.364000000000004,2,2,1,Regular,153.41
16696,27,1,35.400000000000006,14.160000000000002,3,2,1,Regular,35.400000000000006
16697,20,1,112.75,45.1,4,2,1,Regular,112.75
16698,6,2,1998.0,799.2,4,3,4,Regular,3996.0
16700,14,6,2164.21,865.6840000000001,4,4,4,VIP,12985.26
16701,25,6,1520.87,608.3480000000001,3,4,4,VIP,9125.22
16705,20,8,5018.56,2007.4240000000002,4,4,4,VIP,40148.48
16709,24,2,1270.43,508.172,3,3,4,Regular,2540.86
16710,43,4,880.77,352.308,3,4,3,Loyal,3523.08
16711,81,2,598.8000000000001,239.52,2,3,3,Regular,1197.6000000000001
16712,34,2,717.58,287.032,3,3,3,Regular,1435.16
16713,15,12,2550.23,1020.0920000000001,4,4,4,VIP,30602.760000000002
16714,96,3,864.0600000000001,345.624,1,4,3,Regular,2592.1800000000003
16716,46,3,319.8000000000001,127.92000000000002,2,4,2,Regular,959.4000000000003
16717,89,2,278.15000000000003,111.26,1,3,2,Regular,556.3000000000001
16718,148,1,606.0500000000001,242.42000000000002,1,2,3,At Risk,606.0500000000001
16719,15,5,959.18,383.672,4,4,4,Loyal,4795.9
16721,41,1,292.47,116.988,3,2,2,Regular,292.47
16722,7,5,1564.03,625.6120000000001,4,4,4,Loyal,7820.15
16725,81,8,752.32,300.928,2,4,3,Loyal,6018.56
16726,73,3,585.76,234.304,2,4,3,Regular,1757.28
16727,143,1,256.32,102.528,1,2,2,At Risk,256.32
16728,16,2,326.93,130.77200000000002,4,3,2,Regular,653.86
16729,6,4,1389.96,555.984,4,4,4,Loyal,5559.84
16730,13,3,440.62,176.248,4,4,3,Regular,1321.8600000000001
16735,14,3,1041.47,416.588,4,4,4,Regular,3124.41
16738,77,1,3.75,1.5,2,2,1,Regular,3.75
16743,53,2,791.0600000000001,316.42400000000004,2,3,3,Regular,1582.1200000000001
16745,0,8,3012.62,1205.048,4,4,4,VIP,24100.96
16746,14,6,2068.03,827.212,4,4,4,VIP,12408.18
16748,88,2,609.8,243.92000000000002,1,3,3,Regular,1219.6
16750,11,1,118.7,47.480000000000004,4,2,1,Regular,118.7
16752,151,1,207.5,83.0,1,2,1,At Risk,207.5
16754,151,1,2002.4,800.96,1,2,4,At Risk,2002.4
16755,5,2,908.47,363.38800000000003,4,3,4,Regular,1816.94
16757,98,1,106.83000000000001,42.732000000000006,1,2,1,Regular,106.83000000000001
16765,73,1,34.0,13.600000000000001,2,2,1,Regular,34.0
16766,52,2,1145.6,458.24,2,3,4,Regular,2291.2
16767,39,2,2230.86,892.344,3,3,4,Regular,4461.72
16768,51,1,183.25,73.30000000000001,2,2,1,Regular,183.25
16769,39,1,361.54,144.616,3,2,2,Regular,361.54
16770,15,5,624.1800000000001,249.67200000000003,4,4,3,Loyal,3120.9000000000005
16771,54,3,1651.75,660.7,2,4,4,Regular,4955.25
16775,70,3,577.1,230.84,2,4,3,Regular,1731.3000000000002
16777,36,1,173.52,69.40800000000002,3,2,1,Regular,173.52
16778,53,1,93.18,37.272000000000006,2,2,1,Regular,93.18
16779,22,11,3261.02,1304.4080000000001,3,4,4,VIP,35871.22
16780,38,1,161.89,64.756,3,2,1,Regular,161.89
16781,144,2,294.65,117.86000000000001,1,3,2,At Risk,589.3
16782,4,10,1180.55,472.22,4,4,4,VIP,11805.5
16788,33,1,294.47,117.788,3,2,2,Regular,294.47
16791,42,2,398.88,159.55200000000002,3,3,2,Regular,797.76
16792,61,2,110.38000000000001,44.152,2,3,1,Regular,220.76000000000002
16795,144,1,414.88,165.952,1,2,3,At Risk,414.88
16801,33,2,3.552713678800501e-15,0.0,3,3,1,Regular,7.105427357601002e-15
16804,49,1,118.05,47.22,2,2,1,Regular,118.05
16805,139,1,214.77,85.908,1,2,2,At Risk,214.77
16806,18,1,227.5,91.0,4,2,2,Regular,227.5
16807,50,1,371.23,148.492,2,2,2,Regular,371.23
16808,53,1,166.5,66.60000000000001,2,2,1,Regular,166.5
16809,41,2,212.33,84.932,3,3,1,Regular,424.66
16810,140,1,-33.9,-13.559999999999999,1,2,1,Loss Customers,-33.9
16812,139,1,479.35,191.74,1,2,3,At Risk,479.35
16814,5,10,3122.04,1248.816,4,4,4,VIP,31220.4
16816,92,2,325.45,130.18,1,3,2,Regular,650.9
16817,28,8,675.35,270.14,3,4,3,Loyal,5402.8
16823,6,1,358.38,143.352,4,2,2,Regular,358.38
16833,39,3,671.29,268.516,3,4,3,Regular,2013.87
16834,7,1,413.46,165.38400000000001,4,2,3,Regular,413.46
16835,152,1,81.75,32.7,1,2,1,At Risk,81.75
16837,13,3,362.94,145.17600000000002,4,4,2,Regular,1088.82
16838,56,2,386.17,154.46800000000002,2,3,2,Regular,772.34
16839,32,13,4855.38,1942.152,3,4,4,VIP,63119.94
16841,66,1,317.38,126.952,2,2,2,Regular,317.38
16842,81,1,520.5699999999999,208.228,2,2,3,Regular,520.5699999999999
16843,21,4,2381.27,952.508,3,4,4,Loyal,9525.08
16850,113,1,332.41,132.964,1,2,2,At Risk,332.41
16858,145,2,345.89000000000004,138.35600000000002,1,3,2,At Risk,691.7800000000001
16859,40,1,259.84,103.93599999999999,3,2,2,Regular,259.84
16861,147,1,-22.110000000000003,-8.844000000000001,1,2,1,Loss Customers,-22.110000000000003
16863,140,2,162.8,65.12,1,3,1,At Risk,325.6
16871,35,3,927.3100000000001,370.92400000000004,3,4,4,Regular,2781.9300000000003
16873,13,4,2642.42,1056.968,4,4,4,Loyal,10569.68
16875,20,5,758.29,303.316,4,4,3,Loyal,3791.45
16882,18,2,215.70000000000002,86.28,4,3,2,Regular,431.40000000000003
16883,151,1,128.03,51.212,1,2,1,At Risk,128.03
16885,136,1,177.95,71.18,1,2,1,At Risk,177.95
16889,23,2,1228.61,491.444,3,3,4,Regular,2457.22
16891,151,1,217.26,86.90400000000001,1,2,2,At Risk,217.26
16892,102,1,-15.95,-6.380000000000001,1,2,1,Loss Customers,-15.95
16893,145,1,145.93,58.372,1,2,1,At Risk,145.93
16897,78,3,213.03,85.212,2,4,2,Regular,639.09
16898,144,2,47.730000000000004,19.092,1,3,1,At Risk,95.46000000000001
16899,139,1,170.55,68.22,1,2,1,At Risk,170.55
16904,4,6,1235.15,494.06000000000006,4,4,4,VIP,7410.900000000001
16905,16,4,805.23,322.09200000000004,4,4,3,Loyal,3220.92
16906,27,1,112.69,45.07600000000001,3,2,1,Regular,112.69
16907,13,3,531.11,212.44400000000002,4,4,3,Regular,1593.33
16912,53,4,707.38,282.952,2,4,3,Loyal,2829.52
16913,69,1,113.44,45.376,2,2,1,Regular,113.44
16915,27,2,166.79,66.71600000000001,3,3,1,Regular,333.58
16916,151,1,196.43,78.572,1,2,1,At Risk,196.43
16917,56,1,391.52,156.608,2,2,2,Regular,391.52
16918,96,1,275.78,110.31200000000001,1,2,2,Regular,275.78
16919,5,6,1475.06,590.024,4,4,4,VIP,8850.36
16923,13,10,2211.65,884.6600000000001,4,4,4,VIP,22116.5
16926,150,1,230.25,92.10000000000001,1,2,2,At Risk,230.25
16927,55,2,341.45,136.57999999999998,2,3,2,Regular,682.9
16928,14,6,775.46,310.184,4,4,3,Loyal,4652.76
16931,2,7,1510.92,604.368,4,4,4,VIP,10576.44
16933,14,3,208.03,83.212,4,4,1,Regular,624.09
16938,88,1,267.6,107.04,1,2,2,Regular,267.6
16940,68,1,757.68,303.072,2,2,3,Regular,757.68
16942,7,1,275.34,110.13600000000001,4,2,2,Regular,275.34
16943,40,2,644.63,257.85200000000003,3,3,3,Regular,1289.26
16945,34,6,1456.58,582.6320000000001,3,4,4,VIP,8739.48
16947,15,1,406.48,162.592,4,2,3,Regular,406.48
16948,41,2,240.54000000000002,96.21600000000001,3,3,2,Regular,481.08000000000004
16949,33,2,202.21,80.884,3,3,1,Regular,404.42
16950,146,1,172.0,68.80000000000001,1,2,1,At Risk,172.0
16951,83,1,1053.79,421.516,2,2,4,Regular,1053.79
16954,34,3,941.48,376.59200000000004,3,4,4,Regular,2824.44
16955,115,4,329.98,131.992,1,4,2,Loyal,1319.92
16957,18,2,416.64,166.656,4,3,3,Regular,833.28
16960,32,1,201.53,80.612,3,2,1,Regular,201.53
16965,5,1,201.19,80.476,4,2,1,Regular,201.19
16966,19,1,409.2,163.68,4,2,3,Regular,409.2
16976,46,1,251.51999999999998,100.608,2,2,2,Regular,251.51999999999998
16979,73,2,337.2,134.88,2,3,2,Regular,674.4
16980,34,2,1028.46,411.384,3,3,4,Regular,2056.92
16983,47,4,611.29,244.516,2,4,3,Loyal,2445.16
16985,48,5,2099.96,839.984,2,4,4,Loyal,10499.8
16992,64,2,409.15000000000003,163.66000000000003,2,3,3,Regular,818.3000000000001
16995,151,1,-1.25,-0.5,1,2,1,Loss Customers,-1.25
16996,24,6,692.03,276.812,3,4,3,Loyal,4152.18
16997,67,3,702.0,280.8,2,4,3,Regular,2106.0
16998,83,1,90.0,36.0,2,2,1,Regular,90.0
17001,24,4,1419.59,567.836,3,4,4,Loyal,5678.36
17002,70,1,513.06,205.22400000000002,2,2,3,Regular,513.06
17007,132,3,194.62,77.848,1,4,1,At Risk,583.86
17017,18,13,3856.98,1542.792,4,4,4,VIP,50140.74
17018,105,1,405.0,162.0,1,2,2,At Risk,405.0
17019,41,3,995.93,398.372,3,4,4,Regular,2987.79
17025,152,2,160.97,64.388,1,3,1,At Risk,321.94
17026,148,1,33.15,13.260000000000002,1,2,1,At Risk,33.15
17027,62,4,391.53,156.612,2,4,2,Loyal,1566.12
17029,16,1,358.0,143.2,4,2,2,Regular,358.0
17033,138,1,307.8,123.12,1,2,2,At Risk,307.8
17034,67,1,141.79999999999998,56.72,2,2,1,Regular,141.79999999999998
17035,25,3,388.33,155.332,3,4,2,Regular,1164.99
17041,140,2,288.7,115.48,1,3,2,At Risk,577.4
17042,26,1,265.40999999999997,106.164,3,2,2,Regular,265.40999999999997
17043,45,1,174.6,69.84,2,2,1,Regular,174.6
17044,138,1,-35.1,-14.04,1,2,1,Loss Customers,-35.1
17045,26,1,39.95,15.98,3,2,1,Regular,39.95
17048,57,4,739.32,295.728,2,4,3,Loyal,2957.28
17049,55,1,924.5400000000001,369.81600000000003,2,2,4,Regular,924.5400000000001
17050,29,4,2157.64,863.056,3,4,4,Loyal,8630.56
17054,14,2,612.37,244.948,4,3,3,Regular,1224.74
17058,19,1,582.72,233.088,4,2,3,Regular,582.72
17059,39,2,1168.66,467.464,3,3,4,Regular,2337.32
17060,45,1,234.24,93.69600000000001,2,2,2,Regular,234.24
17061,6,5,1883.31,753.3240000000001,4,4,4,Loyal,9416.55
17062,93,5,529.4300000000001,211.77200000000002,1,4,3,Loyal,2647.1500000000005
17063,61,3,309.42,123.768,2,4,2,Regular,928.26
17064,106,1,143.95,57.58,1,2,1,At Risk,143.95
17068,4,8,2031.75,812.7,4,4,4,VIP,16254.0
17069,6,6,1046.07,418.428,4,4,4,VIP,6276.42
17071,14,5,773.13,309.252,4,4,3,Loyal,3865.65
17075,32,4,675.72,270.288,3,4,3,Loyal,2702.88
17076,53,2,334.2,133.68,2,3,2,Regular,668.4
17080,47,2,74.2,29.680000000000003,2,3,1,Regular,148.4
17082,97,1,636.94,254.776,1,2,3,Regular,636.94
17083,75,2,996.02,398.408,2,3,4,Regular,1992.04
17085,30,5,1203.05,481.22,3,4,4,Loyal,6015.25
17088,33,1,1015.83,406.332,3,2,4,Regular,1015.83
17090,7,3,649.05,259.62,4,4,3,Regular,1947.1499999999999
17091,19,4,1368.77,547.508,4,4,4,Loyal,5475.08
17092,56,1,134.9,53.96,2,2,1,Regular,134.9
17094,97,2,270.20000000000005,108.08,1,3,2,Regular,540.4000000000001
17095,78,4,325.85,130.34,2,4,2,Loyal,1303.4
17096,40,1,133.49,53.396,3,2,1,Regular,133.49
17097,103,2,287.64,115.056,1,3,2,At Risk,575.28
17102,41,1,25.5,10.200000000000001,3,2,1,Regular,25.5
17105,85,1,319.4,127.76,2,2,2,Regular,319.4
17107,57,1,1695.21,678.0840000000001,2,2,4,Regular,1695.21
17109,11,2,464.59000000000003,185.83599999999998,4,3,3,Regular,929.1800000000001
17114,23,4,382.84,153.13600000000002,3,4,2,Loyal,1531.36
17115,5,2,300.07,120.028,4,3,2,Regular,600.14
17117,67,1,116.19999999999999,46.480000000000004,2,2,1,Regular,116.19999999999999
17118,96,1,157.02,62.808,1,2,1,Regular,157.02
17120,12,1,307.46,122.98400000000001,4,2,2,Regular,307.46
17126,78,3,491.72,196.68800000000002,2,4,3,Regular,1475.16
17128,114,1,157.09,62.836000000000006,1,2,1,At Risk,157.09
17133,25,2,1041.67,416.668,3,3,4,Regular,2083.34
17134,44,1,318.7,127.48,2,2,2,Regular,318.7
17135,69,2,500.55,200.22,2,3,3,Regular,1001.1
17138,55,1,380.5,152.20000000000002,2,2,2,Regular,380.5
17139,38,3,3332.84,1333.136,3,4,4,Regular,9998.52
17140,26,1,454.12,181.648,3,2,3,Regular,454.12
17142,18,1,579.0,231.6,4,2,3,Regular,579.0
17146,42,2,563.88,225.55200000000002,3,3,3,Regular,1127.76
17147,68,3,374.55,149.82000000000002,2,4,2,Regular,1123.65
17152,42,1,315.90000000000003,126.36000000000001,3,2,2,Regular,315.90000000000003
17158,12,2,698.55,279.42,4,3,3,Regular,1397.1
17160,4,2,1205.07,482.028,4,3,4,Regular,2410.14
17162,24,5,819.3100000000001,327.724,3,4,3,Loyal,4096.55
17164,52,1,627.13,250.852,2,2,3,Regular,627.13
17165,63,1,158.68,63.472,2,2,1,Regular,158.68
17171,68,1,224.91,89.964,2,2,2,Regular,224.91
17175,75,1,519.08,207.632,2,2,3,Regular,519.08
17179,11,2,488.31,195.324,4,3,3,Regular,976.62
17180,20,5,537.15,214.86,4,4,3,Loyal,2685.75
17181,152,1,155.52,62.208000000000006,1,2,1,At Risk,155.52
17187,5,1,203.95,81.58,4,2,1,Regular,203.95
17188,81,5,1225.79,490.31600000000003,2,4,4,Loyal,6128.95
17189,138,1,226.57000000000002,90.628,1,2,2,At Risk,226.57000000000002
17191,59,4,820.88,328.35200000000003,2,4,3,Loyal,3283.52
17194,52,2,262.62,105.048,2,3,2,Regular,525.24
17198,144,2,521.66,208.66400000000002,1,3,3,At Risk,1043.32
17204,14,6,1047.3600000000001,418.944,4,4,4,VIP,6284.160000000001
17211,12,6,1236.39,494.55600000000004,4,4,4,VIP,7418.34
17212,32,1,226.85,90.74000000000001,3,2,2,Regular,226.85
17213,42,7,896.8000000000001,358.72,3,4,3,Loyal,6277.6
17214,28,4,611.97,244.788,3,4,3,Loyal,2447.88
17217,13,1,113.5,45.400000000000006,4,2,1,Regular,113.5
17218,113,4,770.63,308.252,1,4,3,Loyal,3082.52
17220,34,3,1053.3,421.32,3,4,4,Regular,3159.8999999999996
17223,89,2,416.89,166.756,1,3,3,Regular,833.78
17226,88,1,393.49,157.396,1,2,2,Regular,393.49
17227,36,2,366.15,146.46,3,3,2,Regular,732.3
17228,91,3,479.38,191.752,1,4,3,Regular,1438.1399999999999
17230,43,11,3466.67,1386.6680000000001,3,4,4,VIP,38133.37
17231,42,5,929.8,371.92,3,4,4,Loyal,4649.0
17235,151,1,341.9,136.76000000000002,1,2,2,At Risk,341.9
17236,21,4,563.82,225.52800000000002,3,4,3,Loyal,2255.28
17238,35,6,986.57,394.628,3,4,4,Loyal,5919.42
17239,92,2,379.95,151.98000000000002,1,3,2,Regular,759.9
17243,16,13,2746.4,1098.5600000000002,4,4,4,VIP,35703.200000000004
17250,40,1,162.65,65.06,3,2,1,Regular,162.65
17251,142,1,269.83,107.932,1,2,2,At Risk,269.83
17255,78,1,108.26,43.304,2,2,1,Regular,108.26
17256,91,1,127.89999999999999,51.160000000000004,1,2,1,Regular,127.89999999999999
17259,147,1,367.95,147.18,1,2,2,At Risk,367.95
17262,6,4,955.3600000000001,382.144,4,4,4,Loyal,3821.4400000000005
17268,23,2,276.48,110.59199999999998,3,3,2,Regular,552.96
17272,41,1,657.68,263.072,3,2,3,Regular,657.68
17277,6,2,1065.3500000000001,426.14,4,3,4,Regular,2130.7000000000003
17278,20,1,246.04,98.416,4,2,2,Regular,246.04
17282,79,1,723.9,289.56,2,2,3,Regular,723.9
17284,15,2,923.35,369.34000000000003,4,3,4,Regular,1846.7
17287,31,3,367.94,147.176,3,4,2,Regular,1103.82
17288,32,4,417.82,167.128,3,4,3,Loyal,1671.28
17291,87,1,550.8000000000001,220.32000000000005,2,2,3,Regular,550.8000000000001
17293,87,2,469.35,187.74,2,3,3,Regular,938.7
17302,85,1,182.85,73.14,2,2,1,Regular,182.85
17303,140,1,250.04,100.016,1,2,2,At Risk,250.04
17306,34,8,2727.16,1090.864,3,4,4,VIP,21817.28
17307,144,1,-152.64000000000001,-61.056000000000004,1,2,1,Loss Customers,-152.64000000000001
17311,96,1,556.46,222.584,1,2,3,Regular,556.46
17314,34,5,776.5500000000001,310.62,3,4,3,Loyal,3882.7500000000005
17315,0,19,2154.14,861.6560000000001,4,4,4,VIP,40928.659999999996
17320,15,2,910.1,364.04,4,3,4,Regular,1820.2
17323,71,1,141.69,56.676,2,2,1,Regular,141.69
17324,111,2,702.23,280.892,1,3,3,At Risk,1404.46
17325,59,1,96.8,38.72,2,2,1,Regular,96.8
17329,94,1,243.36,97.34400000000001,1,2,2,Regular,243.36
17334,80,3,306.6,122.64,2,4,2,Regular,919.8000000000001
17337,29,4,1374.28,549.712,3,4,4,Loyal,5497.12
17338,14,4,3320.8,1328.32,4,4,4,Loyal,13283.2
17339,144,1,60.0,24.0,1,2,1,At Risk,60.0
17340,22,4,4927.95,1971.18,3,4,4,Loyal,19711.8
17341,145,1,416.61,166.644,1,2,3,At Risk,416.61
17343,134,1,193.64,77.456,1,2,1,At Risk,193.64
17346,17,4,561.38,224.55200000000002,4,4,3,Loyal,2245.52
17348,77,1,160.15,64.06,2,2,1,Regular,160.15
17351,52,1,198.6,79.44,2,2,1,Regular,198.6
17356,91,1,178.22,71.288,1,2,1,Regular,178.22
17358,82,2,360.81,144.324,2,3,2,Regular,721.62
17361,71,1,45.0,18.0,2,2,1,Regular,45.0
17362,18,2,312.23,124.892,4,3,2,Regular,624.46
17364,34,4,1146.39,458.55600000000004,3,4,4,Loyal,4585.56
17365,33,3,1283.71,513.484,3,4,4,Regular,3851.13
17367,17,1,167.55,67.02,4,2,1,Regular,167.55
17368,38,4,325.77,130.308,3,4,2,Loyal,1303.08
17371,140,1,92.14,36.856,1,2,1,At Risk,92.14
17372,22,4,741.0500000000001,296.42,3,4,3,Loyal,2964.2000000000003
17373,92,1,145.25,58.1,1,2,1,Regular,145.25
17374,60,1,191.95,76.78,2,2,1,Regular,191.95
17375,91,2,286.37,114.548,1,3,2,Regular,572.74
17376,90,1,105.85,42.34,1,2,1,Regular,105.85
17377,35,8,1422.6200000000001,569.048,3,4,4,VIP,11380.960000000001
17381,11,14,11548.81,4619.524,4,4,4,VIP,161683.34
17388,66,1,381.6,152.64000000000001,2,2,2,Regular,381.6
17389,17,12,3570.46,1428.1840000000002,4,4,4,VIP,42845.520000000004
17392,85,2,417.27,166.90800000000002,2,3,3,Regular,834.54
17396,151,1,397.5,159.0,1,2,2,At Risk,397.5
17398,34,1,305.68,122.272,3,2,2,Regular,305.68
17400,32,3,1062.8700000000001,425.148,3,4,4,Regular,3188.6100000000006
17402,12,4,784.37,313.74800000000005,4,4,3,Loyal,3137.48
17404,49,7,9927.74,3971.096,2,4,4,VIP,69494.18
17406,109,5,1912.72,765.088,1,4,4,Loyal,9563.6
17409,27,1,260.55,104.22,3,2,2,Regular,260.55
17411,40,2,255.58,102.232,3,3,2,Regular,511.16
17412,82,3,589.12,235.64800000000002,2,4,3,Regular,1767.3600000000001
17416,42,2,2069.71,827.884,3,3,4,Regular,4139.42
17418,103,1,167.39000000000001,66.956,1,2,1,At Risk,167.39000000000001
17419,28,8,2035.05,814.02,3,4,4,VIP,16280.4
17420,153,1,130.85,52.34,1,2,1,At Risk,130.85
17422,0,3,572.72,229.088,4,4,3,Regular,1718.16
17426,61,1,1193.88,477.552,2,2,4,Regular,1193.88
17428,21,13,5095.71,2038.2839999999999,3,4,4,VIP,66244.23
17430,144,1,112.6,45.040000000000006,1,2,1,At Risk,112.6
17431,92,1,403.3,161.32,1,2,2,Regular,403.3
17436,6,1,122.39999999999999,48.96,4,2,1,Regular,122.39999999999999
17438,26,2,378.3,151.32000000000002,3,3,2,Regular,756.6
17440,18,3,123.45,49.379999999999995,4,4,1,Regular,370.35
17442,61,3,411.22999999999996,164.492,2,4,3,Regular,1233.6899999999998
17446,89,1,68.10000000000001,27.240000000000006,1,2,1,Regular,68.10000000000001
17449,13,3,1322.69,529.076,4,4,4,Regular,3968.07
17450,6,12,36576.76,14630.704,4,4,4,VIP,438921.12
